stratum,feature_family,feature_id,relative_day,n_success,n_control,success_mean,control_mean,success_median,control_median,median_difference,mean_difference,standardized_mean_difference,distribution_overlap,trimmed_mean_difference,outlier_dependence,market_direction_consistency,temporal_direction_consistency,classification,classification_reason,outcome_derived_feature_used
T10_GE_5,MOMENTUM,RAW_CLOSE_RETURN_20D,-3,6083,6083,-0.011290512837465244,0.00846535076889075,-0.023622047244094488,-0.01417004048582996,-0.009452006758264528,-0.01975586360635599,-0.13546706211497128,0.9564359690941969,-0.01409167173708449,0.7132905965472864,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,RAW_CLOSE_RETURN_20D,-1,6083,6083,-0.042634465181048145,-0.006023065078928023,-0.041990668740279936,-0.01953125,-0.022459418740279936,-0.03661140010212012,-0.2565548994127098,0.9122143679105703,-0.02882369642974762,0.7872874664544303,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,RAW_CLOSE_RETURN_20D,0,6083,6083,-0.07098899352005662,-0.01816293689089967,-0.06103286384976526,-0.02682403433476395,-0.03420882951500131,-0.05282605662915695,-0.3741792826130569,0.8742396843662665,-0.04031566468000705,0.7631776296123364,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,RSI14,-20,6083,6083,50.71058209116243,50.0030289292525,49.81244828942026,49.29609645633822,0.5163518330820409,0.707553161909928,0.060362921982750506,0.9700805523590333,0.6884574760462598,0.9730116592057586,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,RSI14,-10,6083,6083,50.033349381064404,49.876688024510685,49.096666179181575,48.94565071602465,0.1510154631569236,0.1566613565537196,0.013348124214468833,0.9852046687489725,0.11342215142154544,0.7239957186420295,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,RSI14,-5,6083,6083,47.415484527413646,48.986672032299644,47.32458536646499,48.159000664770595,-0.8344152983056077,-1.571187504885998,-0.13378334751572835,0.9539700805523589,-1.2139089103725524,0.7726060108024033,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,RSI14,-3,6083,6083,46.64043381033025,48.332815752323974,46.411771698178704,47.662201112388885,-1.2504294142101813,-1.6923819419937232,-0.14914783385588412,0.9076113759658064,-1.5078080016703623,0.8909383657769817,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,RSI14,-1,6083,6083,43.165122437336585,46.739368674547286,43.80906881949152,46.48702234947558,-2.677953529984059,-3.5742462372107013,-0.3008879559632865,0.8698010849909583,-3.197798160367526,0.8946776321888358,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,RSI14,0,6083,6083,39.90946505763803,45.36550932292171,40.879665833995446,45.0032986758121,-4.123632841816651,-5.45604426528368,-0.4699526403942377,0.8094690120006577,-4.828654225685845,0.8850100898942735,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,MACD_12_26_9,-20,6083,6083,4.078561757961332,2.1018781827870945,0.03236356409718867,-0.0222759298899169,0.054639493987105575,1.976683575174237,0.06521921607589787,0.9722176557619595,0.2549616026452762,0.12898453037573415,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,MACD_12_26_9,-10,6083,6083,3.350025109995642,1.8713934885157675,-0.021357065892086358,-0.04711229043399356,0.0257552245419072,1.4786316214798745,0.053713417842073216,0.9861910241657076,0.14323288493382255,0.09686853902831408,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,MACD_12_26_9,-5,6083,6083,1.957777824782098,1.5729206112193523,-0.11059618181946555,-0.07264454501528905,-0.0379516368041765,0.3848572135627457,0.014070609598762841,0.9906296235410159,-0.06980444178553867,0.18137750658052304,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,MACD_12_26_9,-3,6083,6083,1.1902842469580952,1.411481921698897,-0.17020512399706292,-0.114077606068648,-0.056127517928414916,-0.22119767474080176,-0.008138123856292954,0.9957257931941477,-0.2066765405291168,0.9343522293862232,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,MACD_12_26_9,-1,6083,6083,-0.10465679231416854,1.0627911025299606,-0.2817363266819847,-0.17277714519604906,-0.10895918148593561,-1.1674478948441291,-0.04441893164880598,0.9955614006246919,-0.3953110966010581,0.33861134046915026,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,MACD_12_26_9,0,6083,6083,-1.2613815969356335,0.6928535750494148,-0.40403830172129684,-0.22066757711045765,-0.1833707246108392,-1.9542351719850481,-0.07631215439120467,0.9722176557619597,-0.563200062868378,0.2881946200447809,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,MACD_SIGNAL_12_26_9,-20,6083,6083,3.8875215627405066,2.038403923438898,0.05067548316276779,-0.007784376244974074,0.058459859407741864,1.8491176393016087,0.0638618981669165,0.9896432681242806,0.25534517620568076,0.13809028196936232,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,MACD_SIGNAL_12_26_9,-10,6083,6083,3.6460085854447155,1.9222193759447266,-0.003802297201213228,-0.036664947156640766,0.032862649955427536,1.723789209499989,0.0629029931811652,0.9730396186092388,0.1846552041774437,0.10712168469311031,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,MACD_SIGNAL_12_26_9,-5,6083,6083,2.879063601426187,1.756538181487768,-0.039771309984010426,-0.045987246219813635,0.006215936235803209,1.122525419938419,0.04228908400330094,0.9827387802071347,0.08580557944465433,0.0764397651229685,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,MACD_SIGNAL_12_26_9,-3,6083,6083,2.3352300840333315,1.6463103728371666,-0.0731154595389969,-0.0655819540831545,-0.007533505455842401,0.6889197111961649,0.026193760257449326,0.988163734999178,-0.009478513028410282,0.013758516231090017,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,MACD_SIGNAL_12_26_9,-1,6083,6083,1.577303202022641,1.4720366710179467,-0.1438650327684007,-0.08636536496644853,-0.057499667801952176,0.1052665310046943,0.004067293074360582,0.9852046687489726,-0.13870742031793684,1.3176782686203583,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,MACD_SIGNAL_12_26_9,0,6083,6083,1.0095662422309861,1.3162000518242403,-0.2057904520442712,-0.11417568244208602,-0.09161476960218519,-0.30663380959325415,-0.012044432932012522,0.9912871938188393,-0.2380720752396421,0.7764051705695523,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,MACD_HISTOGRAM_12_26_9,-20,6083,6083,0.1910401952208253,0.0634742593481965,0.0020294196616107672,-0.0005439035439888697,0.002573323205599637,0.1275659358726288,0.019026293223851073,0.9917803715272071,0.0038890073622880605,0.03048625274204182,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,MACD_HISTOGRAM_12_26_9,-10,6083,6083,-0.2959834754490733,-0.05082588742895905,-0.01613778344623711,-0.00047994237353838845,-0.01565784107269872,-0.24515758802011423,-0.03446414182059597,0.9953970080552359,-0.05785076014152791,0.2359737693975904,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,MACD_HISTOGRAM_12_26_9,-5,6083,6083,-0.921285776644089,-0.18361757026841574,-0.054647708701779006,-0.01665716608617993,-0.037990542615599074,-0.7376682063756732,-0.09208348724679602,0.9833963504849581,-0.14132089636289552,0.19157785999377186,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,MACD_HISTOGRAM_12_26_9,-3,6083,6083,-1.1449458370752363,-0.23482845113826967,-0.08823298243470265,-0.02878655176425793,-0.05944643067044472,-0.9101173859369667,-0.12085786316267605,0.9878349498602663,-0.17530323229545636,0.19261606799762596,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,MACD_HISTOGRAM_12_26_9,-1,6083,6083,-1.6819599943368095,-0.409245568487986,-0.182700934183196,-0.05169759499370734,-0.13100333918948864,-1.2727144258488234,-0.16560767270830554,0.9699161597895776,-0.3032003067459563,0.2382312171434217,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,MACD_HISTOGRAM_12_26_9,0,6083,6083,-2.27094783916662,-0.6233464767748255,-0.29182535946326155,-0.08868092302940189,-0.20314443643385965,-1.6476013623917942,-0.1895377932821204,0.9761630774289002,-0.41928432412083905,0.2544816566017955,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,rsi_change_5,-20,6083,6083,-0.0206933553935479,-0.32360335349573566,-0.25095742413568445,-0.6994167788319885,0.44845935469630405,0.30290999810218777,0.031142885886834986,0.9736971888870622,0.346341693018125,1.143381516582643,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,MOMENTUM,rsi_change_5,-10,6083,6083,0.11115610487617912,0.2717274960357062,-0.03635868404142428,-0.1564014393389641,0.12004275529753983,-0.16057139115952707,-0.01634476590252875,0.9776426105540031,-0.04509714621436062,0.2808541788714826,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,rsi_change_5,-5,6083,6083,-2.6178648536507567,-0.8900159922110388,-2.3263982427687893,-1.319974333431155,-1.0064239093376344,-1.727848861439718,-0.17897881745879782,0.9319414762452736,-1.3188151658695235,0.7632699799741917,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,rsi_change_5,-3,6083,6083,-2.7944297559184554,-1.0960245479054684,-2.8637663050066138,-1.3578133315733325,-1.5059529734332813,-1.698405208012987,-0.18051454441659612,0.9082689462436299,-1.503064012880004,0.8849855180545999,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,rsi_change_5,-1,6083,6083,-4.983968678092385,-2.176364990680467,-4.5829961160468216,-2.429894886038987,-2.1531012300078345,-2.807603687411918,-0.2978152472583123,0.8770343580470162,-2.466639448657099,0.8785568489300839,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,rsi_change_5,0,6083,6083,-7.506019469775616,-3.621162709377937,-7.178563849544414,-3.962185036223474,-3.21637881332094,-3.884856760397679,-0.4237023566092118,0.8321551865855663,-3.523055093791927,0.9068687241460311,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,macd_hist_change_5,-20,6083,6083,0.02534042473579028,0.07665057734233009,-0.002613439139492389,-0.00942394485878402,0.006810505719291631,-0.051310152606539816,-0.007284657475554171,0.9911228012493837,0.006041231747590618,0.11773950067770064,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,macd_hist_change_5,-10,6083,6083,-0.18243769585777983,0.023591892658950328,0.009669351181381874,0.01428324606084853,-0.004613894879466656,-0.20602958851673014,-0.030929414769801468,0.9927667269439421,-0.021170634836950763,0.10275531291094944,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,macd_hist_change_5,-5,6083,6083,-0.6253023011950157,-0.1327916828394567,-0.04587621631259413,-0.020542440670964703,-0.025333775641629426,-0.49251061835555904,-0.06327702010047544,0.9968765411803386,-0.10310772056393144,0.20935126415791244,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,macd_hist_change_5,-3,6083,6083,-0.7080894264806111,-0.14222745843528758,-0.06602559671763777,-0.026639947553055585,-0.03938564916458219,-0.5658619680453235,-0.09071388013225402,0.9852046687489725,-0.12612096705415854,0.2228829187616594,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,macd_hist_change_5,-1,6083,6083,-0.9095879376055412,-0.23553762783683185,-0.11956268384653704,-0.04195467072630206,-0.07760801312023498,-0.6740503097687094,-0.10121926184344418,0.9340785796481997,-0.18299741987643858,0.27148926011061625,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,MOMENTUM,macd_hist_change_5,0,6083,6083,-1.3496620625225306,-0.43972890650640967,-0.1954057362457965,-0.07201414094480701,-0.12339159530098948,-0.909933156016121,-0.1344035039278701,0.9814236396514878,-0.2427746086968654,0.26680488241552136,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA5,-20,6083,6083,6560449.099950682,5096159.752950846,1300635.8,1126928.6,173707.19999999995,1464289.3469998362,0.07158840759603924,0.9924379418050305,411635.4269570578,0.28111617953135587,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA5,-10,6083,6083,6313306.614893967,5060612.481341443,1284800.0,1137341.4,147458.6000000001,1252694.1335525243,0.06522338811645152,0.9904652309715601,321982.1250051367,0.2570317177841532,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA5,-5,6083,6083,5845816.348939668,4912719.946112116,1230666.0,1154000.0,76666.0,933096.4028275525,0.047388932309994684,0.9981916817359855,180839.55035956437,0.19380585951415966,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA5,-3,6083,6083,5509682.626730232,4811671.492651653,1182600.0,1173567.6,9032.399999999907,698011.134078579,0.0390790533815369,0.9970409337497945,41028.90860899957,0.058779733740437316,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA5,-1,6083,6083,5022099.632812757,4767575.336610225,1082600.0,1159138.0,-76538.0,254524.29620253202,0.01577650745226835,0.9965477560414269,-122604.5148140539,0.4817006338620581,0.5,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA5,0,6083,6083,4867339.8705572905,4770631.830708532,1061834.2,1157012.0,-95177.80000000005,96708.03984875884,0.0062301589851960215,0.9970409337497946,-156995.27688514465,1.6233942610218206,0.5,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA20,-20,6083,6083,6532761.069110637,5140082.145618938,1491968.75,1349606.5,142362.25,1392678.9234916987,0.07720417135440097,0.9873417721518989,451145.9335833159,0.32394109365295143,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA20,-10,6083,6083,6437347.514219957,5069722.054035838,1478500.8,1334650.0,143850.80000000005,1367625.4601841196,0.07690485329454277,0.9901364458326486,387854.9512225189,0.2835973462868285,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA20,-5,6083,6083,6323655.084579977,5041206.407537399,1456038.0,1318668.25,137369.75,1282448.6770425783,0.06955929331133529,0.9927667269439422,311301.6590302037,0.24274005237237906,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA20,-3,6083,6083,6189420.028727601,5024194.178842676,1421136.55,1319196.95,101939.6000000001,1165225.8498849254,0.06384148028940011,0.994081867499589,257100.36032463517,0.22064422991476348,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA20,-1,6083,6083,5987536.954693408,4977836.204479697,1386538.2,1308772.7,77765.5,1009700.7502137106,0.056948938157587864,0.9955614006246918,178910.03441545134,0.17719114735488087,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_MA20,0,6083,6083,5900377.777231629,4959824.42697682,1371350.0,1312845.3,58504.69999999995,940553.3502548086,0.05380607303157658,0.9962189709025152,142337.66088966513,0.1513339576655635,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-20,6083,6083,1.0821555334791773,1.0512620502152819,0.7835820895522388,0.7723437902149191,0.01123829933731979,0.030893483263895405,0.030270501614888874,0.9870129870129869,0.009989601395147596,0.32335626610361035,0.5,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-10,6083,6083,1.0453207345530602,1.0578452536508385,0.7600950118764845,0.7717284025791972,-0.011633390702712632,-0.012524519097778297,-0.012037320420451199,0.9871773795824429,-0.006794401683490103,0.542488029316459,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-5,6083,6083,0.9492802134735909,1.0544209089205823,0.7460035523978685,0.7884076036148333,-0.04240405121696478,-0.10514069544699134,-0.11489100290417589,0.9697517672201218,-0.0460509720991078,0.4379937939665357,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-3,6083,6083,0.8638097175062122,1.0281469851133287,0.6949544881971998,0.7667320814564907,-0.0717775932592909,-0.16433726760711653,-0.18987964279951955,0.9334210093703765,-0.09458967555350173,0.5755826230459096,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-1,6083,6083,0.8719910708924987,1.0221745289201953,0.6880260715988173,0.7514600939063873,-0.06343402230757,-0.15018345802769661,-0.173124974111002,0.9442709189544634,-0.09165379493642156,0.6102788958256568,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,VOLUME_RATIO_20,0,6083,6083,0.9767171728099417,1.0784243125040682,0.7527393997141496,0.8009347253288195,-0.04819532561466988,-0.10170713969412648,-0.11225748555811398,0.9582442873582113,-0.05865997265083345,0.5767537345681645,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-20,6083,6083,1.0137867112228154,1.00751528944541,0.8939510337686629,0.9072716013744974,-0.013320567605834444,0.0062714217774053616,0.011879083549197252,0.9730396186092389,-0.0013741906266127035,0.21911947169039545,0.5,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-10,6083,6083,1.0015983618309077,1.0107366268653206,0.8791850343963535,0.8992088063295494,-0.020023771933195822,-0.009138265034412951,-0.016914253756660672,0.9646555975669902,-0.010813097166039953,1.18327681735208,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-5,6083,6083,0.9521158174125267,1.0020243857703677,0.8699020760192224,0.8944004075730935,-0.024498331553871044,-0.049908568357840966,-0.10224201563562896,0.9570935393720204,-0.03049349151044245,0.6109871012890259,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-3,6083,6083,0.9206024872232347,1.0116893626323127,0.8584766632178455,0.9033420180771334,-0.04486535485928789,-0.091086875409078,-0.1915194119208632,0.9349005424954792,-0.06309910046851785,0.692735371425741,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-1,6083,6083,0.888119180076901,1.0098333660633376,0.8235707332293154,0.9046281839654441,-0.08105745073612869,-0.12171418598643657,-0.2615773330625097,0.9064606279796154,-0.09254908022644925,0.7603803901441909,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_ratio_5_to_20,0,6083,6083,0.8902931796884851,1.014828745395952,0.8272827282728272,0.9156183710534554,-0.08833564278062822,-0.12453556570746682,-0.2682247332863704,0.8987341772151898,-0.09812765899896037,0.7879488758212377,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_expansion_state,-20,6083,6083,0.35360841689955613,0.3485122472464245,0.0,0.0,0.0,0.005096169653131644,0.010677191335307925,0.9949038303468684,0.006369426751592355,1.2498459009656955,0.5,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,volume_expansion_state,-10,6083,6083,0.3394706559263521,0.34982738780207134,0.0,0.0,0.0,-0.010356731875719227,-0.0217933008272892,0.9896432681242808,-0.012944318882268324,1.2498459009656848,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_expansion_state,-5,6083,6083,0.3171132664803551,0.35048495807989477,0.0,0.0,0.0,-0.03337169159953968,-0.07081170786604526,0.9666283084004603,-0.04170947195397573,1.2498459009656875,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_expansion_state,-3,6083,6083,0.2702613841854348,0.3389774782179846,0.0,0.0,0.0,-0.06871609403254975,-0.14972071772547282,0.9312839059674503,-0.08588452845695502,1.2498459009656873,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_expansion_state,-1,6083,6083,0.27042577675489066,0.3361828045372349,0.0,0.0,0.0,-0.06575702778234427,-0.14341515116273257,0.9342429722176557,-0.08218615163344975,1.2498459009656866,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_expansion_state,0,6083,6083,0.3383199079401611,0.3649515041920105,0.0,0.0,0.0,-0.02663159625184941,-0.05579690557909001,0.9733684037481506,-0.03328539141154713,1.2498459009656866,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_contraction_state,-20,6083,6083,0.6463915831004439,0.6514877527535755,1.0,1.0,0.0,-0.005096169653131644,-0.010677191335307925,0.9949038303468684,-0.006369426751592355,1.2498459009656955,0.5,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLUME_PARTICIPATION,volume_contraction_state,-10,6083,6083,0.660364951504192,0.6501726121979287,1.0,1.0,0.0,0.010192339306263398,0.02144612308133352,0.9898076606937367,0.01273885350318471,1.249845900965682,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,volume_contraction_state,-5,6083,6083,0.6828867335196449,0.6495150419201052,1.0,1.0,0.0,0.03337169159953968,0.07081170786604526,0.9666283084004603,0.041709471953975785,1.249845900965689,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLUME_PARTICIPATION,volume_contraction_state,-3,6083,6083,0.7297386158145652,0.6610225217820155,1.0,1.0,0.0,0.06871609403254975,0.14972071772547282,0.9312839059674503,0.08588452845695493,1.249845900965686,1.0,1.0,PROMISING_DISCOVERY_SIGNAL,bounded_effect_requires_confirmatory_research,False
T10_GE_5,VOLUME_PARTICIPATION,volume_contraction_state,-1,6083,6083,0.7295742232451093,0.6638171954627651,1.0,1.0,0.0,0.06575702778234427,0.14341515116273257,0.9342429722176557,0.08218615163344978,1.2498459009656868,1.0,1.0,PROMISING_DISCOVERY_SIGNAL,bounded_effect_requires_confirmatory_research,False
T10_GE_5,VOLUME_PARTICIPATION,volume_contraction_state,0,6083,6083,0.661515699490383,0.6350484958079895,1.0,1.0,0.0,0.026467203682393525,0.05544924730292005,0.9735327963176065,0.03307992603246357,1.2498459009656901,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLATILITY_COMPRESSION,true_range_pct,-20,6083,6083,0.041361712750763,0.03871169100571152,0.032967032967033044,0.030915576694411518,0.002051456272621526,0.0026500217450514812,0.10090906533975472,0.9584086799276673,0.0028388432993637427,1.0712528320436832,1.0,1.0,PROMISING_DISCOVERY_SIGNAL,bounded_effect_requires_confirmatory_research,False
T10_GE_5,VOLATILITY_COMPRESSION,true_range_pct,-10,6083,6083,0.04157843739073168,0.039007502831939336,0.03294573643410858,0.030726256983240222,0.0022194794508683564,0.0025709345587923427,0.09565049053328441,0.949367088607595,0.002709985938784888,1.0540859274371661,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_5,VOLATILITY_COMPRESSION,true_range_pct,-5,6083,6083,0.040538384800555445,0.039897048974187825,0.0330296127562643,0.031638418079096176,0.0013911946771681255,0.00064133582636762,0.02467905677886219,0.9519973697188886,0.0011041197337048822,1.721593724084252,1.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLATILITY_COMPRESSION,true_range_pct,-3,6083,6083,0.037651080381520666,0.041183184078572965,0.03116147308781854,0.03225806451612903,-0.0010965914283104922,-0.0035321036970522995,-0.13879219891495,0.9355581127733028,-0.0031323434913881273,0.8868209316737246,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_5,VOLATILITY_COMPRESSION,true_range_pct,-1,6083,6083,0.04287440322350002,0.04464307850209815,0.03399122807017538,0.03505154639175263,-0.0010603183215772555,-0.001768675278598128,-0.061944622687159646,0.9618609238862402,-0.0020165288211354618,1.1401351313813721,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
